timestamp_utc,token_id,side,price,size,t_submit_ms,t_ack_ms,maker_delay_ms,success,order_id,status,error_msg,batch_num,order_num
2026-02-01T04:40:16.357400+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920816456.1611,1769920816484.9392,28.778076171875,True,0x280c37e60af51c669c800d2b909378e0e7df1c58b0cdc132eae8c6952f4ca781,live,,1,1
2026-02-01T04:40:16.985883+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920816996.2512,1769920817024.5554,28.30419921875,True,0x899ad6614ba13292246853f091f40664c46071e1bf070700f30280c9c45feac8,live,,1,2
2026-02-01T04:40:17.525381+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920817535.5527,1769920817565.1113,29.55859375,True,0xb244e2c3d0f28599a170d94c3ea1dd4286dc965fae7e8630001e4492194a5bb4,live,,1,3
2026-02-01T04:40:18.065934+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920818076.4846,1769920818104.1353,27.650634765625,True,0xa173ab1e620f3ece4137df0fa1d7f2d80500ec846181856f65bc445b8c55c327,live,,1,4
2026-02-01T04:40:18.604962+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920818615.2341,1769920818643.1736,27.939453125,True,0xc5a7896ce0b447b717ebc1230b2c6b9539c77680d180e61523451fc8bf7e1de5,live,,1,5
2026-02-01T04:40:20.284593+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920820294.7617,1769920820320.875,26.11328125,True,0xcd2ff8b87ed23289c04456a3b2113b9e703e9d7808fbf459c7ddac773bd7dfa5,live,,2,1
2026-02-01T04:40:20.821716+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920820831.9678,1769920820860.3098,28.342041015625,True,0xb512ee2e7aa537f709c9a0ca4e2da49a3a9b7bfd2057970922648a646fee2723,live,,2,2
2026-02-01T04:40:21.361138+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920821371.3867,1769920821400.6892,29.302490234375,True,0x60ad231c8acb936a846b1e31c0c31f864b00a2ff9db5810fcd84d59af71540c3,live,,2,3
2026-02-01T04:40:21.901528+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920821912.1562,1769920821952.411,40.254638671875,True,0x1d7260726b86fc0dd8fb2043529027d7864b8265823bbb8acfe47de2c99f36ec,live,,2,4
2026-02-01T04:40:22.453236+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920822463.6663,1769920822489.0496,25.38330078125,True,0x03aac6073eb6d3aca26a16da0b81c0925b5cb72614ea25b40882088b77b4fe8f,live,,2,5
2026-02-01T04:40:24.116878+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920824127.2434,1769920824155.508,28.2646484375,True,0xfc094afb4d2d9de0831b9c08040a1bb3b3c81c523814bcb0e923e8abf57c09c5,live,,3,1
2026-02-01T04:40:24.656337+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920824666.7993,1769920824694.1846,27.38525390625,True,0x8632bfaae30f7ce5d29645da5ae4808830876b31e3568928c891f33f21aca7b5,live,,3,2
2026-02-01T04:40:25.195177+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920825205.6685,1769920825241.4673,35.798828125,True,0xb3e64b37c377f85ae8875ecf0875521f8aa4ab8e437b2da68acbf1f0ece0d227,live,,3,3
2026-02-01T04:40:25.742309+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920825752.557,1769920825780.0852,27.5283203125,True,0xce31b7f321a5a14ca801466412a119ad5885aedd2877cfcf7d14fb8389508a2d,live,,3,4
2026-02-01T04:40:26.280915+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920826291.173,1769920826317.1929,26.019775390625,True,0x40104ae45f2d7f9a56eb9f7f760cd5bda5793f8be606ef4a3a69257d0e6ea28f,live,,3,5
2026-02-01T04:40:50.344325+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920850434.0964,1769920850468.626,34.529541015625,True,0x14a5c8b75403a8e2ac71ba04b5408e297ca98eab7f8602b17c3161d19882b0bf,live,,1,1
2026-02-01T04:40:50.969521+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920850980.2932,1769920851012.9075,32.6142578125,True,0x62230b766367f321ae387b75d79a852c1d506690b4d798030ada8f2f1cdc8ec9,live,,1,2
2026-02-01T04:40:51.513735+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920851524.058,1769920851553.926,29.867919921875,True,0x1d2109ca76a57c679db3f3512a6cc70c825ff07a44b1d6bde885638e5196f587,live,,1,3
2026-02-01T04:40:52.054773+00:00,57275516339293668164093734623812749717873848774784002172969855083853484257625,BUY,0.01,5,1769920852065.6392,1769920852105.5095,39.870361328125,True,0x62c58a0ed9aee6f0ba0037b36c56651c9d8a86ad5c0dd2bff769a4373ac805ef,live,,1,4
